date,county,state,sid
2021/2/1,Marshall,Mississippi,34565
2021/2/1,Monroe,Mississippi,34566
2021/2/1,Montgomery,Mississippi,34567
2021/2/1,Neshoba,Mississippi,34568
2021/2/1,Newton,Mississippi,34569
2021/2/1,Noxubee,Mississippi,34570
2021/2/1,Oktibbeha,Mississippi,34571
2021/2/1,Panola,Mississippi,34572
2021/2/1,Pearl River,Mississippi,34573
2021/2/1,Perry,Mississippi,34574
2021/2/1,Pike,Mississippi,34575
2021/2/1,Pontotoc,Mississippi,34576
2021/2/1,Prentiss,Mississippi,34577
2021/2/1,Quitman,Mississippi,34578
2021/2/1,Rankin,Mississippi,34579
2021/2/1,Scott,Mississippi,34580
2021/2/1,Sharkey,Mississippi,34581
2021/2/1,Simpson,Mississippi,34582
2021/2/1,Smith,Mississippi,34583
2021/2/1,Stone,Mississippi,34584
2021/2/1,Sunflower,Mississippi,34585
2021/2/1,Tallahatchie,Mississippi,34586
2021/2/1,Tate,Mississippi,34587
2021/2/1,Tippah,Mississippi,34588
2021/2/1,Tishomingo,Mississippi,34589
2021/2/1,Tunica,Mississippi,34590
2021/2/1,Union,Mississippi,34591
2021/2/1,Walthall,Mississippi,34592
2021/2/1,Warren,Mississippi,34593
2021/2/1,Washington,Mississippi,34594
2021/2/1,Wayne,Mississippi,34595
2021/2/1,Webster,Mississippi,34596
2021/2/1,Wilkinson,Mississippi,34597
2021/2/1,Winston,Mississippi,34598
2021/2/1,Yalobusha,Mississippi,34599
2021/2/1,Yazoo,Mississippi,34600
2021/2/1,Alamance,North Carolina,34601
2021/2/1,Alexander,North Carolina,34602
2021/2/1,Alleghany,North Carolina,34603
2021/2/1,Anson,North Carolina,34604
2021/2/1,Ashe,North Carolina,34605
2021/2/1,Avery,North Carolina,34606
2021/2/1,Beaufort,North Carolina,34607
2021/2/1,Bertie,North Carolina,34608
2021/2/1,Bladen,North Carolina,34609
2021/2/1,Brunswick,North Carolina,34610
2021/2/1,Buncombe,North Carolina,34611
2021/2/1,Burke,North Carolina,34612
2021/2/1,Cabarrus,North Carolina,34613
2021/2/1,Caldwell,North Carolina,34614
2021/2/1,Camden,North Carolina,34615
2021/2/1,Carteret,North Carolina,34616
2021/2/1,Caswell,North Carolina,34617
2021/2/1,Catawba,North Carolina,34618
2021/2/1,Chatham,North Carolina,34619
2021/2/1,Cherokee,North Carolina,34620
2021/2/1,Chowan,North Carolina,34621
2021/2/1,Clay,North Carolina,34622
2021/2/1,Cleveland,North Carolina,34623
2021/2/1,Columbus,North Carolina,34624
2021/2/1,Craven,North Carolina,34625
2021/2/1,Cumberland,North Carolina,34626
2021/2/1,Currituck,North Carolina,34627
2021/2/1,Dare,North Carolina,34628
2021/2/1,Davidson,North Carolina,34629
2021/2/1,Davie,North Carolina,34630
2021/2/1,Duplin,North Carolina,34631
2021/2/1,Durham,North Carolina,34632
2021/2/1,Edgecombe,North Carolina,34633
2021/2/1,Forsyth,North Carolina,34634
2021/2/1,Franklin,North Carolina,34635
2021/2/1,Gaston,North Carolina,34636
2021/2/1,Gates,North Carolina,34637
2021/2/1,Graham,North Carolina,34638
2021/2/1,Granville,North Carolina,34639
2021/2/1,Greene,North Carolina,34640
2021/2/1,Guilford,North Carolina,34641
2021/2/1,Halifax,North Carolina,34642
2021/2/1,Harnett,North Carolina,34643
2021/2/1,Haywood,North Carolina,34644
2021/2/1,Henderson,North Carolina,34645
2021/2/1,Hertford,North Carolina,34646
2021/2/1,Hoke,North Carolina,34647
2021/2/1,Hyde,North Carolina,34648
2021/2/1,Iredell,North Carolina,34649
2021/2/1,Jackson,North Carolina,34650
2021/2/1,Johnston,North Carolina,34651
2021/2/1,Jones,North Carolina,34652
2021/2/1,Lee,North Carolina,34653
2021/2/1,Lenoir,North Carolina,34654
2021/2/1,Lincoln,North Carolina,34655
2021/2/1,Macon,North Carolina,34656
2021/2/1,Madison,North Carolina,34657
2021/2/1,Martin,North Carolina,34658
2021/2/1,McDowell,North Carolina,34659
2021/2/1,Mecklenburg,North Carolina,34660
2021/2/1,Mitchell,North Carolina,34661
2021/2/1,Montgomery,North Carolina,34662
2021/2/1,Moore,North Carolina,34663
2021/2/1,Nash,North Carolina,34664
2021/2/1,New Hanover,North Carolina,34665
2021/2/1,Northampton,North Carolina,34666
2021/2/1,Onslow,North Carolina,34667
2021/2/1,Orange,North Carolina,34668
2021/2/1,Pamlico,North Carolina,34669
2021/2/1,Pasquotank,North Carolina,34670
2021/2/1,Pender,North Carolina,34671
2021/2/1,Perquimans,North Carolina,34672
2021/2/1,Person,North Carolina,34673
2021/2/1,Pitt,North Carolina,34674
2021/2/1,Polk,North Carolina,34675
2021/2/1,Randolph,North Carolina,34676
2021/2/1,Richmond,North Carolina,34677
2021/2/1,Robeson,North Carolina,34678
2021/2/1,Rockingham,North Carolina,34679
2021/2/1,Rowan,North Carolina,34680
2021/2/1,Rutherford,North Carolina,34681
2021/2/1,Sampson,North Carolina,34682
2021/2/1,Scotland,North Carolina,34683
2021/2/1,Stanly,North Carolina,34684
2021/2/1,Stokes,North Carolina,34685
2021/2/1,Surry,North Carolina,34686
2021/2/1,Swain,North Carolina,34687
2021/2/1,Transylvania,North Carolina,34688
2021/2/1,Tyrrell,North Carolina,34689
2021/2/1,Union,North Carolina,34690
2021/2/1,Vance,North Carolina,34691
2021/2/1,Wake,North Carolina,34692
2021/2/1,Warren,North Carolina,34693
2021/2/1,Washington,North Carolina,34694
2021/2/1,Watauga,North Carolina,34695
2021/2/1,Wayne,North Carolina,34696
2021/2/1,Wilkes,North Carolina,34697
2021/2/1,Wilson,North Carolina,34698
2021/2/1,Yadkin,North Carolina,34699
2021/2/1,Yancey,North Carolina,34700
2021/2/1,Abbeville,South Carolina,34701
2021/2/1,Aiken,South Carolina,34702
2021/2/1,Allendale,South Carolina,34703
2021/2/1,Anderson,South Carolina,34704
2021/2/1,Bamberg,South Carolina,34705
2021/2/1,Barnwell,South Carolina,34706
2021/2/1,Beaufort,South Carolina,34707
2021/2/1,Berkeley,South Carolina,34708
2021/2/1,Calhoun,South Carolina,34709
2021/2/1,Charleston,South Carolina,34710
2021/2/1,Cherokee,South Carolina,34711
2021/2/1,Chester,South Carolina,34712
2021/2/1,Chesterfield,South Carolina,34713
2021/2/1,Clarendon,South Carolina,34714
2021/2/1,Colleton,South Carolina,34715
2021/2/1,Darlington,South Carolina,34716
2021/2/1,Dillon,South Carolina,34717
2021/2/1,Dorchester,South Carolina,34718
2021/2/1,Edgefield,South Carolina,34719
2021/2/1,Fairfield,South Carolina,34720
2021/2/1,Florence,South Carolina,34721
2021/2/1,Georgetown,South Carolina,34722
2021/2/1,Greenville,South Carolina,34723
2021/2/1,Greenwood,South Carolina,34724
2021/2/1,Hampton,South Carolina,34725
2021/2/1,Horry,South Carolina,34726
2021/2/1,Jasper,South Carolina,34727
2021/2/1,Kershaw,South Carolina,34728
2021/2/1,Lancaster,South Carolina,34729
2021/2/1,Laurens,South Carolina,34730
2021/2/1,Lee,South Carolina,34731
2021/2/1,Lexington,South Carolina,34732
2021/2/1,Marion,South Carolina,34733
2021/2/1,Marlboro,South Carolina,34734
2021/2/1,McCormick,South Carolina,34735
2021/2/1,Newberry,South Carolina,34736
2021/2/1,Oconee,South Carolina,34737
2021/2/1,Orangeburg,South Carolina,34738
2021/2/1,Pickens,South Carolina,34739
2021/2/1,Richland,South Carolina,34740
2021/2/1,Saluda,South Carolina,34741
2021/2/1,Spartanburg,South Carolina,34742
2021/2/1,Sumter,South Carolina,34743
2021/2/1,Union,South Carolina,34744
2021/2/1,Williamsburg,South Carolina,34745
2021/2/1,York,South Carolina,34746
2021/2/1,Anderson,Tennessee,34747
2021/2/1,Bedford,Tennessee,34748
2021/2/1,Benton,Tennessee,34749
2021/2/1,Bledsoe,Tennessee,34750
2021/2/1,Blount,Tennessee,34751
2021/2/1,Bradley,Tennessee,34752
2021/2/1,Campbell,Tennessee,34753
2021/2/1,Cannon,Tennessee,34754
2021/2/1,Carroll,Tennessee,34755
2021/2/1,Carter,Tennessee,34756
2021/2/1,Cheatham,Tennessee,34757
2021/2/1,Chester,Tennessee,34758
2021/2/1,Claiborne,Tennessee,34759
2021/2/1,Clay,Tennessee,34760
2021/2/1,Cocke,Tennessee,34761
2021/2/1,Coffee,Tennessee,34762
2021/2/1,Crockett,Tennessee,34763
2021/2/1,Cumberland,Tennessee,34764
2021/2/1,Davidson,Tennessee,34765
2021/2/1,DeKalb,Tennessee,34766
2021/2/1,Decatur,Tennessee,34767
2021/2/1,Dickson,Tennessee,34768
2021/2/1,Dyer,Tennessee,34769
2021/2/1,Fayette,Tennessee,34770
2021/2/1,Fentress,Tennessee,34771
2021/2/1,Franklin,Tennessee,34772
2021/2/1,Gibson,Tennessee,34773
2021/2/1,Giles,Tennessee,34774
2021/2/1,Grainger,Tennessee,34775
2021/2/1,Greene,Tennessee,34776
2021/2/1,Grundy,Tennessee,34777
2021/2/1,Hamblen,Tennessee,34778
2021/2/1,Hamilton,Tennessee,34779
2021/2/1,Hancock,Tennessee,34780
2021/2/1,Hardeman,Tennessee,34781
2021/2/1,Hardin,Tennessee,34782
2021/2/1,Hawkins,Tennessee,34783
2021/2/1,Haywood,Tennessee,34784
2021/2/1,Henderson,Tennessee,34785
2021/2/1,Henry,Tennessee,34786
2021/2/1,Hickman,Tennessee,34787
2021/2/1,Houston,Tennessee,34788
2021/2/1,Humphreys,Tennessee,34789
2021/2/1,Jackson,Tennessee,34790
2021/2/1,Jefferson,Tennessee,34791
2021/2/1,Johnson,Tennessee,34792
2021/2/1,Knox,Tennessee,34793
2021/2/1,Lake,Tennessee,34794
2021/2/1,Lauderdale,Tennessee,34795
2021/2/1,Lawrence,Tennessee,34796
2021/2/1,Lewis,Tennessee,34797
2021/2/1,Lincoln,Tennessee,34798
2021/2/1,Loudon,Tennessee,34799
2021/2/1,Macon,Tennessee,34800
2021/2/1,Madison,Tennessee,34801
2021/2/1,Marion,Tennessee,34802
2021/2/1,Marshall,Tennessee,34803
2021/2/1,Maury,Tennessee,34804
2021/2/1,McMinn,Tennessee,34805
2021/2/1,McNairy,Tennessee,34806
2021/2/1,Meigs,Tennessee,34807
2021/2/1,Monroe,Tennessee,34808
2021/2/1,Montgomery,Tennessee,34809
2021/2/1,Moore,Tennessee,34810
2021/2/1,Morgan,Tennessee,34811
2021/2/1,Obion,Tennessee,34812
2021/2/1,Overton,Tennessee,34813
2021/2/1,Perry,Tennessee,34814
2021/2/1,Pickett,Tennessee,34815
2021/2/1,Polk,Tennessee,34816
2021/2/1,Putnam,Tennessee,34817
2021/2/1,Rhea,Tennessee,34818
2021/2/1,Roane,Tennessee,34819
2021/2/1,Robertson,Tennessee,34820
2021/2/1,Rutherford,Tennessee,34821
2021/2/1,Scott,Tennessee,34822
2021/2/1,Sequatchie,Tennessee,34823
2021/2/1,Sevier,Tennessee,34824
2021/2/1,Shelby,Tennessee,34825
2021/2/1,Smith,Tennessee,34826
2021/2/1,Stewart,Tennessee,34827
2021/2/1,Sullivan,Tennessee,34828
2021/2/1,Sumner,Tennessee,34829
2021/2/1,Tipton,Tennessee,34830
2021/2/1,Trousdale,Tennessee,34831
2021/2/1,Unicoi,Tennessee,34832
2021/2/1,Union,Tennessee,34833
2021/2/1,Unknown,Tennessee,34834
2021/2/1,Van Buren,Tennessee,34835
2021/2/1,Warren,Tennessee,34836
2021/2/1,Washington,Tennessee,34837
2021/2/1,Wayne,Tennessee,34838
2021/2/1,Weakley,Tennessee,34839
2021/2/1,White,Tennessee,34840
2021/2/1,Williamson,Tennessee,34841
2021/2/1,Wilson,Tennessee,34842
2021/2/1,Accomack,Virginia,34843
2021/2/1,Albemarle,Virginia,34844
2021/2/1,Alexandria city,Virginia,34845
2021/2/1,Alleghany,Virginia,34846
2021/2/1,Amelia,Virginia,34847
2021/2/1,Amherst,Virginia,34848
2021/2/1,Appomattox,Virginia,34849
2021/2/1,Arlington,Virginia,34850
2021/2/1,Augusta,Virginia,34851
2021/2/1,Bath,Virginia,34852
2021/2/1,Bedford,Virginia,34853
2021/2/1,Bland,Virginia,34854
2021/2/1,Botetourt,Virginia,34855
2021/2/1,Bristol city,Virginia,34856
2021/2/1,Brunswick,Virginia,34857
2021/2/1,Buchanan,Virginia,34858
2021/2/1,Buckingham,Virginia,34859
2021/2/1,Buena Vista city,Virginia,34860
2021/2/1,Campbell,Virginia,34861
2021/2/1,Caroline,Virginia,34862
2021/2/1,Carroll,Virginia,34863
2021/2/1,Charles City,Virginia,34864
2021/2/1,Charlotte,Virginia,34865
2021/2/1,Charlottesville city,Virginia,34866
2021/2/1,Chesapeake city,Virginia,34867
2021/2/1,Chesterfield,Virginia,34868
2021/2/1,Clarke,Virginia,34869
2021/2/1,Colonial Heights city,Virginia,34870
2021/2/1,Covington city,Virginia,34871
2021/2/1,Craig,Virginia,34872
2021/2/1,Culpeper,Virginia,34873
2021/2/1,Cumberland,Virginia,34874
2021/2/1,Danville city,Virginia,34875
2021/2/1,Dickenson,Virginia,34876
2021/2/1,Dinwiddie,Virginia,34877
2021/2/1,Emporia city,Virginia,34878
2021/2/1,Essex,Virginia,34879
2021/2/1,Fairfax,Virginia,34880
2021/2/1,Fairfax city,Virginia,34881
2021/2/1,Falls Church city,Virginia,34882
2021/2/1,Fauquier,Virginia,34883
2021/2/1,Floyd,Virginia,34884
2021/2/1,Fluvanna,Virginia,34885
2021/2/1,Franklin,Virginia,34886
2021/2/1,Franklin city,Virginia,34887
2021/2/1,Frederick,Virginia,34888
2021/2/1,Fredericksburg city,Virginia,34889
2021/2/1,Galax city,Virginia,34890
2021/2/1,Giles,Virginia,34891
2021/2/1,Gloucester,Virginia,34892
2021/2/1,Goochland,Virginia,34893
2021/2/1,Grayson,Virginia,34894
2021/2/1,Greene,Virginia,34895
2021/2/1,Greensville,Virginia,34896
2021/2/1,Halifax,Virginia,34897
2021/2/1,Hampton city,Virginia,34898
2021/2/1,Hanover,Virginia,34899
2021/2/1,Harrisonburg city,Virginia,34900
2021/2/1,Henrico,Virginia,34901
2021/2/1,Henry,Virginia,34902
2021/2/1,Highland,Virginia,34903
2021/2/1,Hopewell city,Virginia,34904
2021/2/1,Isle of Wight,Virginia,34905
2021/2/1,James City,Virginia,34906
2021/2/1,King George,Virginia,34907
2021/2/1,King William,Virginia,34908
2021/2/1,King and Queen,Virginia,34909
2021/2/1,Lancaster,Virginia,34910
2021/2/1,Lee,Virginia,34911
2021/2/1,Lexington city,Virginia,34912
2021/2/1,Loudoun,Virginia,34913
2021/2/1,Louisa,Virginia,34914
2021/2/1,Lunenburg,Virginia,34915
2021/2/1,Lynchburg city,Virginia,34916
2021/2/1,Madison,Virginia,34917
2021/2/1,Manassas Park city,Virginia,34918
2021/2/1,Manassas city,Virginia,34919
2021/2/1,Martinsville city,Virginia,34920
2021/2/1,Mathews,Virginia,34921
2021/2/1,Mecklenburg,Virginia,34922
2021/2/1,Middlesex,Virginia,34923
2021/2/1,Montgomery,Virginia,34924
2021/2/1,Nelson,Virginia,34925
2021/2/1,New Kent,Virginia,34926
2021/2/1,Newport News city,Virginia,34927
2021/2/1,Norfolk city,Virginia,34928
2021/2/1,Northampton,Virginia,34929
2021/2/1,Northumberland,Virginia,34930
2021/2/1,Norton city,Virginia,34931
2021/2/1,Nottoway,Virginia,34932
2021/2/1,Orange,Virginia,34933
2021/2/1,Page,Virginia,34934
2021/2/1,Patrick,Virginia,34935
2021/2/1,Petersburg city,Virginia,34936
2021/2/1,Pittsylvania,Virginia,34937
2021/2/1,Poquoson city,Virginia,34938
2021/2/1,Portsmouth city,Virginia,34939
2021/2/1,Powhatan,Virginia,34940
2021/2/1,Prince Edward,Virginia,34941
2021/2/1,Prince George,Virginia,34942
2021/2/1,Prince William,Virginia,34943
2021/2/1,Pulaski,Virginia,34944
2021/2/1,Radford city,Virginia,34945
2021/2/1,Rappahannock,Virginia,34946
2021/2/1,Richmond,Virginia,34947
2021/2/1,Richmond city,Virginia,34948
2021/2/1,Roanoke,Virginia,34949
2021/2/1,Roanoke city,Virginia,34950
2021/2/1,Rockbridge,Virginia,34951
2021/2/1,Rockingham,Virginia,34952
2021/2/1,Russell,Virginia,34953
2021/2/1,Salem city,Virginia,34954
2021/2/1,Scott,Virginia,34955
2021/2/1,Shenandoah,Virginia,34956
2021/2/1,Smyth,Virginia,34957
2021/2/1,Southampton,Virginia,34958
2021/2/1,Spotsylvania,Virginia,34959
2021/2/1,Stafford,Virginia,34960
2021/2/1,Staunton city,Virginia,34961
2021/2/1,Suffolk city,Virginia,34962
2021/2/1,Surry,Virginia,34963
2021/2/1,Sussex,Virginia,34964
2021/2/1,Tazewell,Virginia,34965
2021/2/1,Virginia Beach city,Virginia,34966
2021/2/1,Warren,Virginia,34967
2021/2/1,Washington,Virginia,34968
2021/2/1,Waynesboro city,Virginia,34969
2021/2/1,Westmoreland,Virginia,34970
2021/2/1,Williamsburg city,Virginia,34971
2021/2/1,Winchester city,Virginia,34972
2021/2/1,Wise,Virginia,34973
2021/2/1,Wythe,Virginia,34974
2021/2/1,York,Virginia,34975
2021/2/1,Barbour,West Virginia,34976
2021/2/1,Berkeley,West Virginia,34977
2021/2/1,Boone,West Virginia,34978
2021/2/1,Braxton,West Virginia,34979
2021/2/1,Brooke,West Virginia,34980
2021/2/1,Cabell,West Virginia,34981
2021/2/1,Calhoun,West Virginia,34982
2021/2/1,Clay,West Virginia,34983
2021/2/1,Doddridge,West Virginia,34984
2021/2/1,Fayette,West Virginia,34985
2021/2/1,Gilmer,West Virginia,34986
2021/2/1,Grant,West Virginia,34987
2021/2/1,Greenbrier,West Virginia,34988
2021/2/1,Hampshire,West Virginia,34989
2021/2/1,Hancock,West Virginia,34990
2021/2/1,Hardy,West Virginia,34991
2021/2/1,Harrison,West Virginia,34992
2021/2/1,Jackson,West Virginia,34993
2021/2/1,Jefferson,West Virginia,34994
2021/2/1,Kanawha,West Virginia,34995
2021/2/1,Lewis,West Virginia,34996
2021/2/1,Lincoln,West Virginia,34997
2021/2/1,Logan,West Virginia,34998
2021/2/1,Marion,West Virginia,34999
2021/2/1,Marshall,West Virginia,35000
2021/2/1,Mason,West Virginia,35001
2021/2/1,McDowell,West Virginia,35002
2021/2/1,Mercer,West Virginia,35003
2021/2/1,Mineral,West Virginia,35004
2021/2/1,Mingo,West Virginia,35005
2021/2/1,Monongalia,West Virginia,35006
2021/2/1,Monroe,West Virginia,35007
2021/2/1,Morgan,West Virginia,35008
2021/2/1,Nicholas,West Virginia,35009
2021/2/1,Ohio,West Virginia,35010
2021/2/1,Pendleton,West Virginia,35011
2021/2/1,Pleasants,West Virginia,35012
2021/2/1,Pocahontas,West Virginia,35013
2021/2/1,Preston,West Virginia,35014
2021/2/1,Putnam,West Virginia,35015
2021/2/1,Raleigh,West Virginia,35016
2021/2/1,Randolph,West Virginia,35017
2021/2/1,Ritchie,West Virginia,35018
2021/2/1,Roane,West Virginia,35019
2021/2/1,Summers,West Virginia,35020
2021/2/1,Taylor,West Virginia,35021
2021/2/1,Tucker,West Virginia,35022
2021/2/1,Tyler,West Virginia,35023
2021/2/1,Upshur,West Virginia,35024
2021/2/1,Wayne,West Virginia,35025
2021/2/1,Webster,West Virginia,35026
2021/2/1,Wetzel,West Virginia,35027
2021/2/1,Wirt,West Virginia,35028
2021/2/1,Wood,West Virginia,35029
2021/2/1,Wyoming,West Virginia,35030
2021/2/2,Autauga,Alabama,35031
2021/2/2,Baldwin,Alabama,35032
2021/2/2,Barbour,Alabama,35033
2021/2/2,Bibb,Alabama,35034
2021/2/2,Blount,Alabama,35035
2021/2/2,Bullock,Alabama,35036
2021/2/2,Butler,Alabama,35037
2021/2/2,Calhoun,Alabama,35038
2021/2/2,Chambers,Alabama,35039
2021/2/2,Cherokee,Alabama,35040
2021/2/2,Chilton,Alabama,35041
2021/2/2,Choctaw,Alabama,35042
2021/2/2,Clarke,Alabama,35043
2021/2/2,Clay,Alabama,35044
2021/2/2,Cleburne,Alabama,35045
2021/2/2,Coffee,Alabama,35046
2021/2/2,Colbert,Alabama,35047
2021/2/2,Conecuh,Alabama,35048
2021/2/2,Coosa,Alabama,35049
2021/2/2,Covington,Alabama,35050
2021/2/2,Crenshaw,Alabama,35051
2021/2/2,Cullman,Alabama,35052
2021/2/2,Dale,Alabama,35053
2021/2/2,Dallas,Alabama,35054
2021/2/2,DeKalb,Alabama,35055
2021/2/2,Elmore,Alabama,35056
2021/2/2,Escambia,Alabama,35057
2021/2/2,Etowah,Alabama,35058
2021/2/2,Fayette,Alabama,35059
2021/2/2,Franklin,Alabama,35060
2021/2/2,Geneva,Alabama,35061
2021/2/2,Greene,Alabama,35062
2021/2/2,Hale,Alabama,35063
2021/2/2,Henry,Alabama,35064
2021/2/2,Houston,Alabama,35065
2021/2/2,Jackson,Alabama,35066
2021/2/2,Jefferson,Alabama,35067
2021/2/2,Lamar,Alabama,35068
2021/2/2,Lauderdale,Alabama,35069
2021/2/2,Lawrence,Alabama,35070
2021/2/2,Lee,Alabama,35071
2021/2/2,Limestone,Alabama,35072
2021/2/2,Lowndes,Alabama,35073
2021/2/2,Macon,Alabama,35074
2021/2/2,Madison,Alabama,35075
2021/2/2,Marengo,Alabama,35076
2021/2/2,Marion,Alabama,35077
2021/2/2,Marshall,Alabama,35078
2021/2/2,Mobile,Alabama,35079
2021/2/2,Monroe,Alabama,35080
2021/2/2,Montgomery,Alabama,35081
2021/2/2,Morgan,Alabama,35082
2021/2/2,Perry,Alabama,35083
2021/2/2,Pickens,Alabama,35084
2021/2/2,Pike,Alabama,35085
2021/2/2,Randolph,Alabama,35086
2021/2/2,Russell,Alabama,35087
2021/2/2,Shelby,Alabama,35088
2021/2/2,St. Clair,Alabama,35089
2021/2/2,Sumter,Alabama,35090
2021/2/2,Talladega,Alabama,35091
2021/2/2,Tallapoosa,Alabama,35092
2021/2/2,Tuscaloosa,Alabama,35093
2021/2/2,Walker,Alabama,35094
2021/2/2,Washington,Alabama,35095
2021/2/2,Wilcox,Alabama,35096
2021/2/2,Winston,Alabama,35097
2021/2/2,Kent,Delaware,35098
2021/2/2,New Castle,Delaware,35099
2021/2/2,Sussex,Delaware,35100
2021/2/2,Unknown,Delaware,35101
2021/2/2,Alachua,Florida,35102
2021/2/2,Baker,Florida,35103
2021/2/2,Bay,Florida,35104
2021/2/2,Bradford,Florida,35105
2021/2/2,Brevard,Florida,35106
2021/2/2,Broward,Florida,35107
2021/2/2,Calhoun,Florida,35108
2021/2/2,Charlotte,Florida,35109
2021/2/2,Citrus,Florida,35110
2021/2/2,Clay,Florida,35111
2021/2/2,Collier,Florida,35112
2021/2/2,Columbia,Florida,35113
2021/2/2,DeSoto,Florida,35114
2021/2/2,Dixie,Florida,35115
2021/2/2,Duval,Florida,35116
2021/2/2,Escambia,Florida,35117
2021/2/2,Flagler,Florida,35118
2021/2/2,Franklin,Florida,35119
2021/2/2,Gadsden,Florida,35120
2021/2/2,Gilchrist,Florida,35121
2021/2/2,Glades,Florida,35122
2021/2/2,Gulf,Florida,35123
2021/2/2,Hamilton,Florida,35124
2021/2/2,Hardee,Florida,35125
2021/2/2,Hendry,Florida,35126
2021/2/2,Hernando,Florida,35127
2021/2/2,Highlands,Florida,35128
2021/2/2,Hillsborough,Florida,35129
2021/2/2,Holmes,Florida,35130
2021/2/2,Indian River,Florida,35131
2021/2/2,Jackson,Florida,35132
2021/2/2,Jefferson,Florida,35133
2021/2/2,Lafayette,Florida,35134
2021/2/2,Lake,Florida,35135
2021/2/2,Lee,Florida,35136
2021/2/2,Leon,Florida,35137
2021/2/2,Levy,Florida,35138
2021/2/2,Liberty,Florida,35139
2021/2/2,Madison,Florida,35140
2021/2/2,Manatee,Florida,35141
2021/2/2,Marion,Florida,35142
2021/2/2,Martin,Florida,35143
2021/2/2,Miami-Dade,Florida,35144
2021/2/2,Monroe,Florida,35145
2021/2/2,Nassau,Florida,35146
2021/2/2,Okaloosa,Florida,35147
2021/2/2,Okeechobee,Florida,35148
2021/2/2,Orange,Florida,35149
2021/2/2,Osceola,Florida,35150
2021/2/2,Palm Beach,Florida,35151
2021/2/2,Pasco,Florida,35152
2021/2/2,Pinellas,Florida,35153
2021/2/2,Polk,Florida,35154
2021/2/2,Putnam,Florida,35155
2021/2/2,Santa Rosa,Florida,35156
2021/2/2,Sarasota,Florida,35157
2021/2/2,Seminole,Florida,35158
2021/2/2,St. Johns,Florida,35159
2021/2/2,St. Lucie,Florida,35160
2021/2/2,Sumter,Florida,35161
2021/2/2,Suwannee,Florida,35162
2021/2/2,Taylor,Florida,35163
2021/2/2,Union,Florida,35164
2021/2/2,Unknown,Florida,35165
2021/2/2,Volusia,Florida,35166
2021/2/2,Wakulla,Florida,35167
2021/2/2,Walton,Florida,35168
2021/2/2,Washington,Florida,35169
2021/2/2,Appling,Georgia,35170
2021/2/2,Atkinson,Georgia,35171
2021/2/2,Bacon,Georgia,35172
2021/2/2,Baker,Georgia,35173
2021/2/2,Baldwin,Georgia,35174
2021/2/2,Banks,Georgia,35175
2021/2/2,Barrow,Georgia,35176
2021/2/2,Bartow,Georgia,35177
2021/2/2,Ben Hill,Georgia,35178
2021/2/2,Berrien,Georgia,35179
2021/2/2,Bibb,Georgia,35180
2021/2/2,Bleckley,Georgia,35181
2021/2/2,Brantley,Georgia,35182
2021/2/2,Brooks,Georgia,35183
2021/2/2,Bryan,Georgia,35184
2021/2/2,Bulloch,Georgia,35185
2021/2/2,Burke,Georgia,35186
2021/2/2,Butts,Georgia,35187
2021/2/2,Calhoun,Georgia,35188
2021/2/2,Camden,Georgia,35189
2021/2/2,Candler,Georgia,35190
2021/2/2,Carroll,Georgia,35191
2021/2/2,Catoosa,Georgia,35192
2021/2/2,Charlton,Georgia,35193
2021/2/2,Chatham,Georgia,35194
2021/2/2,Chattahoochee,Georgia,35195
2021/2/2,Chattooga,Georgia,35196
2021/2/2,Cherokee,Georgia,35197
2021/2/2,Clarke,Georgia,35198
2021/2/2,Clay,Georgia,35199
2021/2/2,Clayton,Georgia,35200
2021/2/2,Clinch,Georgia,35201
2021/2/2,Cobb,Georgia,35202
2021/2/2,Coffee,Georgia,35203
2021/2/2,Colquitt,Georgia,35204
2021/2/2,Columbia,Georgia,35205
2021/2/2,Cook,Georgia,35206
2021/2/2,Coweta,Georgia,35207
2021/2/2,Crawford,Georgia,35208
2021/2/2,Crisp,Georgia,35209
2021/2/2,Dade,Georgia,35210
2021/2/2,Dawson,Georgia,35211
2021/2/2,DeKalb,Georgia,35212
2021/2/2,Decatur,Georgia,35213
2021/2/2,Dodge,Georgia,35214
2021/2/2,Dooly,Georgia,35215
2021/2/2,Dougherty,Georgia,35216
2021/2/2,Douglas,Georgia,35217
2021/2/2,Early,Georgia,35218
2021/2/2,Echols,Georgia,35219
