date,county,state,cases,deaths,cid
2021/2/3,Yalobusha,Mississippi,1320,36,13908
2021/2/3,Yazoo,Mississippi,2706,59,13909
2021/2/3,Alamance,North Carolina,14163,173,13910
2021/2/3,Alexander,North Carolina,3589,59,13911
2021/2/3,Alleghany,North Carolina,844,4,13912
2021/2/3,Anson,North Carolina,2104,44,13913
2021/2/3,Ashe,North Carolina,1706,34,13914
2021/2/3,Avery,North Carolina,1690,16,13915
2021/2/3,Beaufort,North Carolina,3860,72,13916
2021/2/3,Bertie,North Carolina,1545,35,13917
2021/2/3,Bladen,North Carolina,2672,34,13918
2021/2/3,Brunswick,North Carolina,6788,102,13919
2021/2/3,Buncombe,North Carolina,13774,266,13920
2021/2/3,Burke,North Carolina,8590,112,13921
2021/2/3,Cabarrus,North Carolina,16577,201,13922
2021/2/3,Caldwell,North Carolina,8037,45,13923
2021/2/3,Camden,North Carolina,474,5,13924
2021/2/3,Carteret,North Carolina,3906,19,13925
2021/2/3,Caswell,North Carolina,1773,15,13926
2021/2/3,Catawba,North Carolina,15980,246,13927
2021/2/3,Chatham,North Carolina,3823,70,13928
2021/2/3,Cherokee,North Carolina,1895,17,13929
2021/2/3,Chowan,North Carolina,1236,21,13930
2021/2/3,Clay,North Carolina,602,5,13931
2021/2/3,Cleveland,North Carolina,9460,192,13932
2021/2/3,Columbus,North Carolina,5277,123,13933
2021/2/3,Craven,North Carolina,7322,108,13934
2021/2/3,Cumberland,North Carolina,21049,218,13935
2021/2/3,Currituck,North Carolina,1130,14,13936
2021/2/3,Dare,North Carolina,1719,6,13937
2021/2/3,Davidson,North Carolina,13289,131,13938
2021/2/3,Davie,North Carolina,3082,20,13939
2021/2/3,Duplin,North Carolina,5331,116,13940
2021/2/3,Durham,North Carolina,20304,189,13941
2021/2/3,Edgecombe,North Carolina,4124,92,13942
2021/2/3,Forsyth,North Carolina,28501,283,13943
2021/2/3,Franklin,North Carolina,4737,41,13944
2021/2/3,Gaston,North Carolina,21681,328,13945
2021/2/3,Gates,North Carolina,556,12,13946
2021/2/3,Graham,North Carolina,533,12,13947
2021/2/3,Granville,North Carolina,4805,74,13948
2021/2/3,Greene,North Carolina,1995,35,13949
2021/2/3,Guilford,North Carolina,36020,425,13950
2021/2/3,Halifax,North Carolina,4622,83,13951
2021/2/3,Harnett,North Carolina,8547,119,13952
2021/2/3,Haywood,North Carolina,3436,79,13953
2021/2/3,Henderson,North Carolina,7955,127,13954
2021/2/3,Hertford,North Carolina,1819,55,13955
2021/2/3,Hoke,North Carolina,3733,48,13956
2021/2/3,Hyde,North Carolina,594,6,13957
2021/2/3,Iredell,North Carolina,14745,163,13958
2021/2/3,Jackson,North Carolina,3045,46,13959
2021/2/3,Johnston,North Carolina,16242,168,13960
2021/2/3,Jones,North Carolina,607,16,13961
2021/2/3,Lee,North Carolina,4954,58,13962
2021/2/3,Lenoir,North Carolina,4808,96,13963
2021/2/3,Lincoln,North Carolina,8006,54,13964
2021/2/3,Macon,North Carolina,2298,12,13965
2021/2/3,Madison,North Carolina,1234,30,13966
2021/2/3,Martin,North Carolina,1896,30,13967
2021/2/3,McDowell,North Carolina,4380,52,13968
2021/2/3,Mecklenburg,North Carolina,88055,794,13969
2021/2/3,Mitchell,North Carolina,1174,14,13970
2021/2/3,Montgomery,North Carolina,2767,70,13971
2021/2/3,Moore,North Carolina,7201,131,13972
2021/2/3,Nash,North Carolina,8656,143,13973
2021/2/3,New Hanover,North Carolina,14060,131,13974
2021/2/3,Northampton,North Carolina,1589,27,13975
2021/2/3,Onslow,North Carolina,13351,115,13976
2021/2/3,Orange,North Carolina,6949,83,13977
2021/2/3,Pamlico,North Carolina,776,8,13978
2021/2/3,Pasquotank,North Carolina,2742,74,13979
2021/2/3,Pender,North Carolina,4159,48,13980
2021/2/3,Perquimans,North Carolina,778,5,13981
2021/2/3,Person,North Carolina,2578,51,13982
2021/2/3,Pitt,North Carolina,15718,72,13983
2021/2/3,Polk,North Carolina,1216,19,13984
2021/2/3,Randolph,North Carolina,11700,186,13985
2021/2/3,Richmond,North Carolina,3789,74,13986
2021/2/3,Robeson,North Carolina,13585,183,13987
2021/2/3,Rockingham,North Carolina,6313,43,13988
2021/2/3,Rowan,North Carolina,13464,252,13989
2021/2/3,Rutherford,North Carolina,6299,176,13990
2021/2/3,Sampson,North Carolina,6182,80,13991
2021/2/3,Scotland,North Carolina,3216,66,13992
2021/2/3,Stanly,North Carolina,6098,96,13993
2021/2/3,Stokes,North Carolina,3245,57,13994
2021/2/3,Surry,North Carolina,6437,112,13995
2021/2/3,Swain,North Carolina,1078,15,13996
2021/2/3,Transylvania,North Carolina,1659,17,13997
2021/2/3,Tyrrell,North Carolina,268,6,13998
2021/2/3,Union,North Carolina,18714,159,13999
2021/2/3,Vance,North Carolina,3815,75,14000
2021/2/3,Wake,North Carolina,69557,444,14001
2021/2/3,Warren,North Carolina,1464,14,14002
2021/2/3,Washington,North Carolina,810,23,14003
2021/2/3,Watauga,North Carolina,3465,24,14004
2021/2/3,Wayne,North Carolina,9517,187,14005
2021/2/3,Wilkes,North Carolina,5497,91,14006
2021/2/3,Wilson,North Carolina,7628,141,14007
2021/2/3,Yadkin,North Carolina,3348,40,14008
2021/2/3,Yancey,North Carolina,1346,23,14009
2021/2/3,Abbeville,South Carolina,1873,31,14010
2021/2/3,Aiken,South Carolina,13292,176,14011
2021/2/3,Allendale,South Carolina,709,13,14012
2021/2/3,Anderson,South Carolina,17817,389,14013
2021/2/3,Bamberg,South Carolina,1271,44,14014
2021/2/3,Barnwell,South Carolina,2095,43,14015
2021/2/3,Beaufort,South Carolina,13719,154,14016
2021/2/3,Berkeley,South Carolina,12938,146,14017
2021/2/3,Calhoun,South Carolina,1136,29,14018
2021/2/3,Charleston,South Carolina,33516,398,14019
2021/2/3,Cherokee,South Carolina,4597,117,14020
2021/2/3,Chester,South Carolina,3216,55,14021
2021/2/3,Chesterfield,South Carolina,3505,83,14022
2021/2/3,Clarendon,South Carolina,2575,86,14023
2021/2/3,Colleton,South Carolina,2852,88,14024
2021/2/3,Darlington,South Carolina,7041,138,14025
2021/2/3,Dillon,South Carolina,3574,72,14026
2021/2/3,Dorchester,South Carolina,12935,156,14027
2021/2/3,Edgefield,South Carolina,2365,32,14028
2021/2/3,Fairfield,South Carolina,1901,62,14029
2021/2/3,Florence,South Carolina,15191,359,14030
2021/2/3,Georgetown,South Carolina,5566,129,14031
2021/2/3,Greenville,South Carolina,56779,739,14032
2021/2/3,Greenwood,South Carolina,6276,141,14033
2021/2/3,Hampton,South Carolina,1530,41,14034
2021/2/3,Horry,South Carolina,29568,466,14035
2021/2/3,Jasper,South Carolina,1910,37,14036
2021/2/3,Kershaw,South Carolina,5701,101,14037
2021/2/3,Lancaster,South Carolina,8010,120,14038
2021/2/3,Laurens,South Carolina,5581,136,14039
2021/2/3,Lee,South Carolina,1636,51,14040
2021/2/3,Lexington,South Carolina,25077,386,14041
2021/2/3,Marion,South Carolina,2927,89,14042
2021/2/3,Marlboro,South Carolina,2665,43,14043
2021/2/3,McCormick,South Carolina,736,17,14044
2021/2/3,Newberry,South Carolina,3839,85,14045
2021/2/3,Oconee,South Carolina,7660,105,14046
2021/2/3,Orangeburg,South Carolina,7655,189,14047
2021/2/3,Pickens,South Carolina,14869,227,14048
2021/2/3,Richland,South Carolina,36340,446,14049
2021/2/3,Saluda,South Carolina,1382,37,14050
2021/2/3,Spartanburg,South Carolina,30405,584,14051
2021/2/3,Sumter,South Carolina,8271,149,14052
2021/2/3,Union,South Carolina,2291,61,14053
2021/2/3,Williamsburg,South Carolina,3362,78,14054
2021/2/3,York,South Carolina,22640,266,14055
2021/2/3,Anderson,Tennessee,7290,138,14056
2021/2/3,Bedford,Tennessee,5583,105,14057
2021/2/3,Benton,Tennessee,1383,36,14058
2021/2/3,Bledsoe,Tennessee,1844,11,14059
2021/2/3,Blount,Tennessee,12756,146,14060
2021/2/3,Bradley,Tennessee,11696,122,14061
2021/2/3,Campbell,Tennessee,3495,46,14062
2021/2/3,Cannon,Tennessee,1665,25,14063
2021/2/3,Carroll,Tennessee,3302,75,14064
2021/2/3,Carter,Tennessee,5358,136,14065
2021/2/3,Cheatham,Tennessee,3638,34,14066
2021/2/3,Chester,Tennessee,1867,44,14067
2021/2/3,Claiborne,Tennessee,2445,45,14068
2021/2/3,Clay,Tennessee,982,28,14069
2021/2/3,Cocke,Tennessee,3725,78,14070
2021/2/3,Coffee,Tennessee,5954,100,14071
2021/2/3,Crockett,Tennessee,1865,40,14072
2021/2/3,Cumberland,Tennessee,5674,94,14073
2021/2/3,Davidson,Tennessee,85204,759,14074
2021/2/3,DeKalb,Tennessee,2549,47,14075
2021/2/3,Decatur,Tennessee,1512,31,14076
2021/2/3,Dickson,Tennessee,5825,92,14077
2021/2/3,Dyer,Tennessee,5006,90,14078
2021/2/3,Fayette,Tennessee,4274,63,14079
2021/2/3,Fentress,Tennessee,2213,39,14080
2021/2/3,Franklin,Tennessee,4401,72,14081
2021/2/3,Gibson,Tennessee,5916,127,14082
2021/2/3,Giles,Tennessee,3436,85,14083
2021/2/3,Grainger,Tennessee,2245,43,14084
2021/2/3,Greene,Tennessee,6935,130,14085
2021/2/3,Grundy,Tennessee,1490,25,14086
2021/2/3,Hamblen,Tennessee,7483,144,14087
2021/2/3,Hamilton,Tennessee,38362,385,14088
2021/2/3,Hancock,Tennessee,445,9,14089
2021/2/3,Hardeman,Tennessee,3229,61,14090
2021/2/3,Hardin,Tennessee,3118,57,14091
2021/2/3,Hawkins,Tennessee,4843,87,14092
2021/2/3,Haywood,Tennessee,2530,58,14093
2021/2/3,Henderson,Tennessee,3463,66,14094
2021/2/3,Henry,Tennessee,2771,67,14095
2021/2/3,Hickman,Tennessee,2364,39,14096
2021/2/3,Houston,Tennessee,966,26,14097
2021/2/3,Humphreys,Tennessee,1433,20,14098
2021/2/3,Jackson,Tennessee,1096,27,14099
2021/2/3,Jefferson,Tennessee,5165,90,14100
2021/2/3,Johnson,Tennessee,2109,36,14101
2021/2/3,Knox,Tennessee,43307,510,14102
2021/2/3,Lake,Tennessee,1652,23,14103
2021/2/3,Lauderdale,Tennessee,3053,41,14104
2021/2/3,Lawrence,Tennessee,5399,75,14105
2021/2/3,Lewis,Tennessee,1369,23,14106
2021/2/3,Lincoln,Tennessee,3985,54,14107
2021/2/3,Loudon,Tennessee,5325,60,14108
2021/2/3,Macon,Tennessee,3022,58,14109
2021/2/3,Madison,Tennessee,9646,201,14110
2021/2/3,Marion,Tennessee,2418,38,14111
2021/2/3,Marshall,Tennessee,3701,46,14112
2021/2/3,Maury,Tennessee,11738,149,14113
2021/2/3,McMinn,Tennessee,5433,80,14114
2021/2/3,McNairy,Tennessee,2582,45,14115
2021/2/3,Meigs,Tennessee,1230,18,14116
2021/2/3,Monroe,Tennessee,4912,72,14117
2021/2/3,Montgomery,Tennessee,15913,171,14118
2021/2/3,Moore,Tennessee,854,11,14119
2021/2/3,Morgan,Tennessee,2032,22,14120
2021/2/3,Obion,Tennessee,4151,88,14121
2021/2/3,Overton,Tennessee,2655,50,14122
2021/2/3,Perry,Tennessee,981,25,14123
2021/2/3,Pickett,Tennessee,711,21,14124
2021/2/3,Polk,Tennessee,1578,19,14125
2021/2/3,Putnam,Tennessee,10453,162,14126
2021/2/3,Rhea,Tennessee,4011,63,14127
2021/2/3,Roane,Tennessee,5506,94,14128
2021/2/3,Robertson,Tennessee,8192,99,14129
2021/2/3,Rutherford,Tennessee,35394,327,14130
2021/2/3,Scott,Tennessee,2375,36,14131
2021/2/3,Sequatchie,Tennessee,1472,22,14132
2021/2/3,Sevier,Tennessee,11194,139,14133
2021/2/3,Shelby,Tennessee,83489,1298,14134
2021/2/3,Smith,Tennessee,2401,32,14135
2021/2/3,Stewart,Tennessee,1155,23,14136
2021/2/3,Sullivan,Tennessee,13390,247,14137
2021/2/3,Sumner,Tennessee,19478,265,14138
2021/2/3,Tipton,Tennessee,6580,86,14139
2021/2/3,Trousdale,Tennessee,2334,17,14140
2021/2/3,Unicoi,Tennessee,1725,47,14141
2021/2/3,Union,Tennessee,1517,25,14142
2021/2/3,Unknown,Tennessee,13567,187,14143
2021/2/3,Van Buren,Tennessee,683,12,14144
2021/2/3,Warren,Tennessee,5215,63,14145
2021/2/3,Washington,Tennessee,12483,221,14146
2021/2/3,Wayne,Tennessee,2766,26,14147
2021/2/3,Weakley,Tennessee,3551,52,14148
2021/2/3,White,Tennessee,3245,55,14149
2021/2/3,Williamson,Tennessee,23250,177,14150
2021/2/3,Wilson,Tennessee,15354,186,14151
2021/2/3,Accomack,Virginia,2391,32,14152
2021/2/3,Albemarle,Virginia,3966,36,14153
2021/2/3,Alexandria city,Virginia,9544,104,14154
2021/2/3,Alleghany,Virginia,1142,31,14155
2021/2/3,Amelia,Virginia,654,12,14156
2021/2/3,Amherst,Virginia,2421,11,14157
2021/2/3,Appomattox,Virginia,1258,8,14158
2021/2/3,Arlington,Virginia,11867,203,14159
2021/2/3,Augusta,Virginia,4807,48,14160
2021/2/3,Bath,Virginia,241,8,14161
2021/2/3,Bedford,Virginia,5257,40,14162
2021/2/3,Bland,Virginia,604,9,14163
2021/2/3,Botetourt,Virginia,1900,22,14164
2021/2/3,Bristol city,Virginia,1187,25,14165
2021/2/3,Brunswick,Virginia,1100,10,14166
2021/2/3,Buchanan,Virginia,1179,32,14167
2021/2/3,Buckingham,Virginia,1877,19,14168
2021/2/3,Buena Vista city,Virginia,767,12,14169
2021/2/3,Campbell,Virginia,3581,31,14170
2021/2/3,Caroline,Virginia,1618,14,14171
2021/2/3,Carroll,Virginia,1988,57,14172
2021/2/3,Charles City,Virginia,348,9,14173
2021/2/3,Charlotte,Virginia,638,11,14174
2021/2/3,Charlottesville city,Virginia,2752,39,14175
2021/2/3,Chesapeake city,Virginia,15793,138,14176
2021/2/3,Chesterfield,Virginia,19563,207,14177
2021/2/3,Clarke,Virginia,695,9,14178
2021/2/3,Colonial Heights city,Virginia,1084,32,14179
2021/2/3,Covington city,Virginia,585,4,14180
2021/2/3,Craig,Virginia,217,3,14181
2021/2/3,Culpeper,Virginia,3805,35,14182
2021/2/3,Cumberland,Virginia,332,4,14183
2021/2/3,Danville city,Virginia,3704,68,14184
2021/2/3,Dickenson,Virginia,828,14,14185
2021/2/3,Dinwiddie,Virginia,1521,18,14186
2021/2/3,Emporia city,Virginia,576,33,14187
2021/2/3,Essex,Virginia,544,4,14188
2021/2/3,Fairfax,Virginia,60265,792,14189
2021/2/3,Fairfax city,Virginia,437,12,14190
2021/2/3,Falls Church city,Virginia,296,7,14191
2021/2/3,Fauquier,Virginia,3539,33,14192
2021/2/3,Floyd,Virginia,689,18,14193
2021/2/3,Fluvanna,Virginia,1168,13,14194
2021/2/3,Franklin,Virginia,3407,36,14195
2021/2/3,Franklin city,Virginia,876,21,14196
2021/2/3,Frederick,Virginia,6127,45,14197
2021/2/3,Fredericksburg city,Virginia,1569,14,14198
2021/2/3,Galax city,Virginia,960,39,14199
2021/2/3,Giles,Virginia,945,7,14200
2021/2/3,Gloucester,Virginia,1545,27,14201
2021/2/3,Goochland,Virginia,1065,8,14202
2021/2/3,Grayson,Virginia,1045,26,14203
2021/2/3,Greene,Virginia,863,5,14204
2021/2/3,Greensville,Virginia,1334,18,14205
2021/2/3,Halifax,Virginia,2065,53,14206
2021/2/3,Hampton city,Virginia,7365,66,14207
2021/2/3,Hanover,Virginia,5955,102,14208
2021/2/3,Harrisonburg city,Virginia,5364,63,14209
2021/2/3,Henrico,Virginia,18886,345,14210
2021/2/3,Henry,Virginia,3787,75,14211
2021/2/3,Highland,Virginia,84,0,14212
2021/2/3,Hopewell city,Virginia,1791,18,14213
2021/2/3,Isle of Wight,Virginia,2261,38,14214
2021/2/3,James City,Virginia,3512,40,14215
2021/2/3,King George,Virginia,1259,11,14216
2021/2/3,King William,Virginia,733,6,14217
2021/2/3,King and Queen,Virginia,257,3,14218
2021/2/3,Lancaster,Virginia,578,4,14219
2021/2/3,Lee,Virginia,2162,37,14220
2021/2/3,Lexington city,Virginia,828,18,14221
2021/2/3,Loudoun,Virginia,20791,184,14222
2021/2/3,Louisa,Virginia,1542,12,14223
2021/2/3,Lunenburg,Virginia,575,4,14224
2021/2/3,Lynchburg city,Virginia,6279,79,14225
2021/2/3,Madison,Virginia,486,6,14226
2021/2/3,Manassas Park city,Virginia,1073,8,14227
2021/2/3,Manassas city,Virginia,3753,33,14228
2021/2/3,Martinsville city,Virginia,1392,36,14229
2021/2/3,Mathews,Virginia,455,6,14230
2021/2/3,Mecklenburg,Virginia,1805,46,14231
2021/2/3,Middlesex,Virginia,420,16,14232
2021/2/3,Montgomery,Virginia,6414,65,14233
2021/2/3,Nelson,Virginia,656,6,14234
2021/2/3,New Kent,Virginia,1080,7,14235
2021/2/3,Newport News city,Virginia,9931,100,14236
2021/2/3,Norfolk city,Virginia,13057,145,14237
2021/2/3,Northampton,Virginia,644,33,14238
2021/2/3,Northumberland,Virginia,593,13,14239
2021/2/3,Norton city,Virginia,233,2,14240
2021/2/3,Nottoway,Virginia,1661,27,14241
2021/2/3,Orange,Virginia,1547,18,14242
2021/2/3,Page,Virginia,1690,40,14243
2021/2/3,Patrick,Virginia,1077,29,14244
2021/2/3,Petersburg city,Virginia,2695,37,14245
2021/2/3,Pittsylvania,Virginia,4179,46,14246
2021/2/3,Poquoson city,Virginia,618,8,14247
2021/2/3,Portsmouth city,Virginia,6679,97,14248
2021/2/3,Powhatan,Virginia,1355,7,14249
2021/2/3,Prince Edward,Virginia,1744,20,14250
2021/2/3,Prince George,Virginia,2582,10,14251
2021/2/3,Prince William,Virginia,35693,317,14252
2021/2/3,Pulaski,Virginia,2184,45,14253
2021/2/3,Radford city,Virginia,1808,9,14254
2021/2/3,Rappahannock,Virginia,273,2,14255
2021/2/3,Richmond,Virginia,1250,7,14256
2021/2/3,Richmond city,Virginia,13032,135,14257
2021/2/3,Roanoke,Virginia,6588,78,14258
2021/2/3,Roanoke city,Virginia,7009,125,14259
2021/2/3,Rockbridge,Virginia,1088,29,14260
2021/2/3,Rockingham,Virginia,5589,74,14261
2021/2/3,Russell,Virginia,1918,25,14262
2021/2/3,Salem city,Virginia,1751,33,14263
2021/2/3,Scott,Virginia,1518,45,14264
2021/2/3,Shenandoah,Virginia,3462,94,14265
2021/2/3,Smyth,Virginia,2414,76,14266
2021/2/3,Southampton,Virginia,1733,46,14267
2021/2/3,Spotsylvania,Virginia,7322,83,14268
2021/2/3,Stafford,Virginia,8123,50,14269
2021/2/3,Staunton city,Virginia,2231,53,14270
2021/2/3,Suffolk city,Virginia,6011,113,14271
2021/2/3,Surry,Virginia,332,5,14272
2021/2/3,Sussex,Virginia,1001,16,14273
2021/2/3,Tazewell,Virginia,2994,34,14274
2021/2/3,Virginia Beach city,Virginia,26750,214,14275
2021/2/3,Warren,Virginia,2040,40,14276
2021/2/3,Washington,Virginia,4084,82,14277
2021/2/3,Waynesboro city,Virginia,1898,26,14278
2021/2/3,Westmoreland,Virginia,1029,16,14279
2021/2/3,Williamsburg city,Virginia,445,9,14280
2021/2/3,Winchester city,Virginia,2321,20,14281
2021/2/3,Wise,Virginia,2667,84,14282
2021/2/3,Wythe,Virginia,1832,42,14283
2021/2/3,York,Virginia,2592,16,14284
2021/2/3,Barbour,West Virginia,1120,18,14285
2021/2/3,Berkeley,West Virginia,9031,86,14286
2021/2/3,Boone,West Virginia,1454,30,14287
2021/2/3,Braxton,West Virginia,747,1,14288
2021/2/3,Brooke,West Virginia,1921,48,14289
2021/2/3,Cabell,West Virginia,7201,147,14290
2021/2/3,Calhoun,West Virginia,215,0,14291
2021/2/3,Clay,West Virginia,357,4,14292
2021/2/3,Doddridge,West Virginia,417,5,14293
2021/2/3,Fayette,West Virginia,2432,66,14294
2021/2/3,Gilmer,West Virginia,656,6,14295
2021/2/3,Grant,West Virginia,1005,20,14296
2021/2/3,Greenbrier,West Virginia,2286,49,14297
2021/2/3,Hampshire,West Virginia,1408,28,14298
2021/2/3,Hancock,West Virginia,2501,82,14299
2021/2/3,Hardy,West Virginia,1226,16,14300
2021/2/3,Harrison,West Virginia,4529,57,14301
2021/2/3,Jackson,West Virginia,1571,45,14302
2021/2/3,Jefferson,West Virginia,3377,35,14303
2021/2/3,Kanawha,West Virginia,11206,267,14304
2021/2/3,Lewis,West Virginia,866,12,14305
2021/2/3,Lincoln,West Virginia,1134,12,14306
2021/2/3,Logan,West Virginia,2469,69,14307
2021/2/3,Marion,West Virginia,3394,27,14308
2021/2/3,Marshall,West Virginia,2855,63,14309
2021/2/3,Mason,West Virginia,1678,31,14310
2021/2/3,McDowell,West Virginia,1268,14,14311
2021/2/3,Mercer,West Virginia,3946,91,14312
2021/2/3,Mineral,West Virginia,2514,75,14313
2021/2/3,Mingo,West Virginia,1955,24,14314
2021/2/3,Monongalia,West Virginia,7183,61,14315
2021/2/3,Monroe,West Virginia,890,12,14316
2021/2/3,Morgan,West Virginia,878,11,14317
2021/2/3,Nicholas,West Virginia,1069,11,14318
2021/2/3,Ohio,West Virginia,3427,63,14319
2021/2/3,Pendleton,West Virginia,587,4,14320
2021/2/3,Pleasants,West Virginia,775,15,14321
2021/2/3,Pocahontas,West Virginia,563,9,14322
2021/2/3,Preston,West Virginia,2436,40,14323
2021/2/3,Putnam,West Virginia,3891,69,14324
2021/2/3,Raleigh,West Virginia,4237,48,14325
2021/2/3,Randolph,West Virginia,2245,9,14326
2021/2/3,Ritchie,West Virginia,571,8,14327
2021/2/3,Roane,West Virginia,466,6,14328
2021/2/3,Summers,West Virginia,680,21,14329
2021/2/3,Taylor,West Virginia,1028,18,14330
2021/2/3,Tucker,West Virginia,463,7,14331
2021/2/3,Tyler,West Virginia,582,4,14332
2021/2/3,Upshur,West Virginia,1517,25,14333
2021/2/3,Wayne,West Virginia,2416,28,14334
2021/2/3,Webster,West Virginia,260,0,14335
2021/2/3,Wetzel,West Virginia,1016,19,14336
2021/2/3,Wirt,West Virginia,329,2,14337
2021/2/3,Wood,West Virginia,6586,112,14338
2021/2/3,Wyoming,West Virginia,1636,28,14339
2021/2/4,Autauga,Alabama,5811,74,14340
2021/2/4,Baldwin,Alabama,18494,233,14341
2021/2/4,Barbour,Alabama,1989,43,14342
2021/2/4,Bibb,Alabama,2327,52,14343
2021/2/4,Blount,Alabama,5842,109,14344
2021/2/4,Bullock,Alabama,1107,29,14345
2021/2/4,Butler,Alabama,1847,62,14346
2021/2/4,Calhoun,Alabama,12253,242,14347
2021/2/4,Chambers,Alabama,3239,81,14348
2021/2/4,Cherokee,Alabama,1723,36,14349
2021/2/4,Chilton,Alabama,3579,82,14350
2021/2/4,Choctaw,Alabama,538,24,14351
2021/2/4,Clarke,Alabama,3302,40,14352
2021/2/4,Clay,Alabama,1343,51,14353
2021/2/4,Cleburne,Alabama,1311,28,14354
2021/2/4,Coffee,Alabama,5036,76,14355
2021/2/4,Colbert,Alabama,5831,110,14356
2021/2/4,Conecuh,Alabama,1023,23,14357
2021/2/4,Coosa,Alabama,728,21,14358
2021/2/4,Covington,Alabama,3701,92,14359
2021/2/4,Crenshaw,Alabama,1336,48,14360
2021/2/4,Cullman,Alabama,8670,161,14361
2021/2/4,Dale,Alabama,4367,102,14362
2021/2/4,Dallas,Alabama,3258,120,14363
2021/2/4,DeKalb,Alabama,8214,148,14364
2021/2/4,Elmore,Alabama,8744,149,14365
2021/2/4,Escambia,Alabama,3602,55,14366
2021/2/4,Etowah,Alabama,12707,271,14367
2021/2/4,Fayette,Alabama,1899,46,14368
2021/2/4,Franklin,Alabama,3883,67,14369
2021/2/4,Geneva,Alabama,2307,57,14370
2021/2/4,Greene,Alabama,819,29,14371
2021/2/4,Hale,Alabama,1993,56,14372
2021/2/4,Henry,Alabama,1723,35,14373
2021/2/4,Houston,Alabama,9625,227,14374
2021/2/4,Jackson,Alabama,6333,77,14375
2021/2/4,Jefferson,Alabama,67906,1210,14376
2021/2/4,Lamar,Alabama,1260,30,14377
2021/2/4,Lauderdale,Alabama,8298,176,14378
2021/2/4,Lawrence,Alabama,2699,77,14379
2021/2/4,Lee,Alabama,14149,131,14380
2021/2/4,Limestone,Alabama,8836,116,14381
2021/2/4,Lowndes,Alabama,1257,39,14382
2021/2/4,Macon,Alabama,1310,39,14383
2021/2/4,Madison,Alabama,30305,353,14384
2021/2/4,Marengo,Alabama,2211,39,14385
2021/2/4,Marion,Alabama,2644,81,14386
2021/2/4,Marshall,Alabama,10905,176,14387
2021/2/4,Mobile,Alabama,33718,636,14388
2021/2/4,Monroe,Alabama,1615,26,14389
2021/2/4,Montgomery,Alabama,21233,409,14390
2021/2/4,Morgan,Alabama,13143,216,14391
2021/2/4,Perry,Alabama,1036,22,14392
2021/2/4,Pickens,Alabama,2131,44,14393
2021/2/4,Pike,Alabama,2783,53,14394
2021/2/4,Randolph,Alabama,1544,37,14395
2021/2/4,Russell,Alabama,3825,24,14396
2021/2/4,Shelby,Alabama,20627,182,14397
2021/2/4,St. Clair,Alabama,8341,179,14398
2021/2/4,Sumter,Alabama,949,28,14399
2021/2/4,Talladega,Alabama,7103,128,14400
2021/2/4,Tallapoosa,Alabama,3373,123,14401
2021/2/4,Tuscaloosa,Alabama,22876,330,14402
2021/2/4,Walker,Alabama,6216,206,14403
2021/2/4,Washington,Alabama,1478,29,14404
2021/2/4,Wilcox,Alabama,1157,22,14405
2021/2/4,Winston,Alabama,2391,48,14406
2021/2/4,Kent,Delaware,13096,215,14407
2021/2/4,New Castle,Delaware,44932,563,14408
2021/2/4,Sussex,Delaware,21018,357,14409
2021/2/4,Unknown,Delaware,179,0,14410
2021/2/4,Alachua,Florida,21055,176,14411
2021/2/4,Baker,Florida,3089,51,14412
2021/2/4,Bay,Florida,17262,297,14413
2021/2/4,Bradford,Florida,2687,46,14414
2021/2/4,Brevard,Florida,30153,663,14415
2021/2/4,Broward,Florida,176144,2139,14416
2021/2/4,Calhoun,Florida,1538,36,14417
2021/2/4,Charlotte,Florida,9890,304,14418
2021/2/4,Citrus,Florida,8853,356,14419
2021/2/4,Clay,Florida,15655,266,14420
2021/2/4,Collier,Florida,28224,414,14421
2021/2/4,Columbia,Florida,7322,143,14422
2021/2/4,DeSoto,Florida,3427,67,14423
2021/2/4,Dixie,Florida,1400,13,14424
2021/2/4,Duval,Florida,83166,946,14425
2021/2/4,Escambia,Florida,31579,541,14426
2021/2/4,Flagler,Florida,5405,73,14427
2021/2/4,Franklin,Florida,1247,10,14428
2021/2/4,Gadsden,Florida,5160,72,14429
2021/2/4,Gilchrist,Florida,1245,28,14430
2021/2/4,Glades,Florida,870,13,14431
2021/2/4,Gulf,Florida,1734,34,14432
2021/2/4,Hamilton,Florida,1520,18,14433
2021/2/4,Hardee,Florida,2614,24,14434
2021/2/4,Hendry,Florida,4079,57,14435
